"year","sample_size","employment","members","covered","p_members","p_covered","facet"
1988,79549,46782.6061075,9294.23098333331,10209.9683525,0.198668509721756,0.218242824077606,"demographics: white male"
1989,80569,47410.4141308338,9140.23774999997,10054.5217275,0.192789658904076,0.212074115872383,"demographics: white male"
1990,84043,47880.9732175,8891.75649416672,9844.81143166677,0.185705423355103,0.20561009645462,"demographics: white male"
1991,80793,46919.0803574996,8734.04551333331,9585.04443083329,0.186151251196861,0.204288840293884,"demographics: white male"
1992,79042,47022.5508583327,8495.57044916663,9325.62830416662,0.180670127272606,0.198322460055351,"demographics: white male"
1993,77040,47483.2036683333,8456.04346499998,9237.21171333331,0.178084939718246,0.194536402821541,"demographics: white male"
1994,75022,48354.4521931996,8324.98010812498,9135.17141848331,0.172165736556053,0.188921004533768,"demographics: white male"
1995,74200,49162.0924836084,8178.29007822502,8960.07344727502,0.166353583335876,0.182255744934082,"demographics: white male"
1996,67586,49961.3104320675,8215.724875375,8961.21922447497,0.164441734552383,0.179363176226616,"demographics: white male"
1997,68559,50940.9962066163,8171.03751412497,8859.29695379165,0.160401999950409,0.173912912607193,"demographics: white male"
1998,69273,51699.5421409829,8165.86950035001,8787.84650817499,0.157948583364487,0.169979199767113,"demographics: white male"
1999,70578,52492.1359144583,8245.70547862502,8896.3848768917,0.157084584236145,0.169480338692665,"demographics: white male"
2000,70964,53104.669536592,7911.2998049667,8541.06350035837,0.148975595831871,0.16083450615406,"demographics: white male"
2001,75356,52934.7168156168,7871.33773521668,8488.10245652502,0.148698970675468,0.160350382328033,"demographics: white male"
2002,80767,52370.6134832164,7611.94472015829,8195.91121519994,0.145347639918327,0.156498283147812,"demographics: white male"
2003,78217,52827.1145776677,7378.00875561669,8015.55450752502,0.13966329395771,0.151731818914413,"demographics: white male"
2004,76863,53432.0615023839,7259.51306804166,7854.18135425833,0.135864362120628,0.146993786096573,"demographics: white male"
2005,77390,54461.9069088001,7274.95155225831,7858.35281911664,0.133578717708588,0.144290819764137,"demographics: white male"
2006,77417,55458.8547138079,7115.0671109333,7667.75608568329,0.128294512629509,0.138260260224342,"demographics: white male"
2007,75935,55771.4258842666,7134.29874219997,7707.51310465829,0.127920314669609,0.138198241591454,"demographics: white male"
2008,74618,55197.2275801081,7308.75659631667,7961.13532821667,0.132411658763885,0.144230708479881,"demographics: white male"
2009,71764,52691.1308279996,6917.59622806666,7512.45285365834,0.131285786628723,0.142575278878212,"demographics: white male"
2010,70602,52565.4673688742,6588.07705721666,7207.92880285833,0.125330895185471,0.137122884392738,"demographics: white male"
2011,70232,53425.9806338096,6564.86363685833,7153.95009899167,0.122877739369869,0.133903950452805,"demographics: white male"
2012,70443,53559.9901749413,6356.14861704999,6931.17459547499,0.11867344379425,0.129409551620483,"demographics: white male"
2013,70479,54040.2280958579,6315.75680748333,6893.44637833334,0.116871394217014,0.127561390399933,"demographics: white male"
2014,70768,54763.6207634005,6294.707960325,6899.56256164167,0.114943236112595,0.125988066196442,"demographics: white male"
2015,69254,55421.7632975414,6217.12613280003,6870.33371509171,0.112178422510624,0.123964548110962,"demographics: white male"
2016,69434,56024.3305285745,6149.26597334168,6765.89182186669,0.109760634601116,0.120767027139664,"demographics: white male"
2017,68293,56553.3134897006,6430.42507185001,7024.17710038333,0.113705538213253,0.124204516410828,"demographics: white male"
2018,66866,57146.1299254085,6308.03002637502,6916.34959085834,0.110384203493595,0.121029183268547,"demographics: white male"
2019,64624,57560.5617351668,6279.02024670831,6964.17766347497,0.109085455536842,0.120988704264164,"demographics: white male"
2020,56245,54052.0158471583,5949.36053805834,6595.52471535834,0.110067322850227,0.122021809220314,"demographics: white male"
2021,55916,55422.2761014914,5877.96748776668,6567.67155689168,0.106057852506638,0.118502378463745,"demographics: white male"
2022,53769,57199.8040487673,5949.21096121666,6533.49503129166,0.104007542133331,0.114222332835197,"demographics: white male"
1973,17318,26242.2047199998,3451.20129,NA,0.131513386964798,NA,"demographics: white female"
1974,17277,26993.6259099999,3557.66641999999,NA,0.131796538829803,NA,"demographics: white female"
1975,16976,27020.3488399998,3467.3931,NA,0.128325253725052,NA,"demographics: white female"
1976,17604,28463.8208499998,3611.36855,NA,0.12687574326992,NA,"demographics: white female"
1977,21369,29665.3382799997,4307.46784000001,5115.57295000001,0.145202040672302,0.172442764043808,"demographics: white female"
1978,21542,31139.92526,4446.10500999999,5393.7118,0.142778277397156,0.173208892345428,"demographics: white female"
1979,21894,32196.7856300001,4905.51126,5870.75415999998,0.152360275387764,0.182339757680893,"demographics: white female"
1980,26321,33059.4506399999,4838.18905,5801.21436000001,0.146348133683205,0.175478249788284,"demographics: white female"
1981,5934,34193.6492000001,4777.54252,5631.25088000001,0.139720171689987,0.164687037467957,"demographics: white female"
1983,70188,34877.373815,4709.84229333334,5818.17419416666,0.135040044784546,0.166818007826805,"demographics: white female"
1984,71344,36139.0526150002,4574.96496083332,5619.65440333331,0.126593381166458,0.155500873923302,"demographics: white female"
1985,72892,37182.1930641662,4501.30010666667,5457.94368916668,0.121060639619827,0.14678917825222,"demographics: white female"
1986,73307,38410.2798716666,4556.93666750001,5493.44535166664,0.118638463318348,0.143020182847977,"demographics: white female"
1987,74173,39445.8419825004,4565.11451916666,5423.8358125,0.115731194615364,0.137500822544098,"demographics: white female"
1988,71410,40393.1075050006,4637.88521583332,5549.45930666667,0.114818729460239,0.137386292219162,"demographics: white female"
1989,72938,41211.9395783333,4753.95586500001,5634.03174333334,0.115353852510452,0.136708721518517,"demographics: white female"
1990,76460,41558.5099291672,4853.71673416665,5766.59209166666,0.116792365908623,0.138758391141891,"demographics: white female"
1991,74631,41346.5573999995,4803.3688075,5691.74935249999,0.11617336422205,0.137659564614296,"demographics: white female"
1992,73650,41846.5744700003,4858.37677666667,5753.97048250001,0.116099745035172,0.137501582503319,"demographics: white female"
1993,72870,42437.6239341671,5087.83588750001,5949.52156500002,0.119889743626118,0.14019450545311,"demographics: white female"
1994,70575,42933.7219083495,5190.075898025,6073.64529781668,0.120885767042637,0.141465619206429,"demographics: white female"
1995,69536,43598.1727202173,4971.16746764167,5786.55155828335,0.114022381603718,0.13272462785244,"demographics: white female"
1996,63009,44345.0591800085,5016.34075994166,5799.72032262503,0.113120622932911,0.130786165595055,"demographics: white female"
1997,63995,45163.4411518088,4917.438409925,5678.76502025001,0.108880952000618,0.125738099217415,"demographics: white female"
1998,64551,45831.2409673083,4952.20022224165,5672.5605835,0.108052939176559,0.123770609498024,"demographics: white female"
1999,65411,46655.3410082664,5103.06835856664,5771.15755731665,0.109378010034561,0.123697683215141,"demographics: white female"
2000,65863,47349.958389209,5183.043050975,5912.26300964165,0.109462462365627,0.124863110482693,"demographics: white female"
2001,70146,47408.0282991665,5261.43980813334,5912.51581649166,0.110982045531273,0.124715499579906,"demographics: white female"
2002,76325,47312.6142081251,5217.18499863335,5836.50597154168,0.110270485281944,0.123360462486744,"demographics: white female"
2003,74961,47762.2170272414,5157.33067043332,5833.94512476666,0.107979297637939,0.122145608067513,"demographics: white female"
2004,73076,47907.897565533,5121.15126255833,5803.18191840834,0.106895759701729,0.121132053434849,"demographics: white female"
2005,73351,48505.3626968586,5244.81571615001,5896.80510872501,0.108128577470779,0.12157016992569,"demographics: white female"
2006,72306,49209.0833393417,5144.01461265833,5756.27841306666,0.104533843696117,0.11697593331337,"demographics: white female"
2007,71881,49743.4278228501,5352.33639604999,6007.49714661668,0.10759886354208,0.120769664645195,"demographics: white female"
2008,71236,49854.6523177754,5554.69092953332,6261.04881810833,0.111417703330517,0.125586047768593,"demographics: white female"
2009,70024,48889.4802908584,5412.17533254166,6082.62868551666,0.110702246427536,0.124415896832943,"demographics: white female"
2010,68842,48476.5200581417,5277.32554382499,5903.40672251667,0.108863539993763,0.121778681874275,"demographics: white female"
2011,67599,48363.1938527497,5279.88835064164,5898.97602536664,0.109171621501446,0.121972426772118,"demographics: white female"
2012,66822,48316.4690795836,4942.47345870836,5578.63757780837,0.102293767035007,0.115460373461246,"demographics: white female"
2013,66272,48661.7501729748,5002.01114599165,5607.32638793331,0.10279143601656,0.115230679512024,"demographics: white female"
2014,66348,49319.7192949084,4974.74688814167,5597.16253037501,0.100867301225662,0.11348731815815,"demographics: white female"
2015,64929,49600.2076720749,5077.02302985832,5750.44874136665,0.102358907461166,0.115935981273651,"demographics: white female"
2016,64808,50157.3275487586,4963.46446624165,5663.54937669164,0.0989579111337662,0.112915694713593,"demographics: white female"
2017,64074,50586.378963508,4924.40585849166,5559.68105038333,0.0973464772105217,0.109904706478119,"demographics: white female"
2018,62288,51043.1959268991,4900.79804125,5547.93979670833,0.096012756228447,0.108691073954105,"demographics: white female"
2019,60324,51596.9254204999,4925.70043964167,5615.29288719999,0.0954649969935417,0.108829990029335,"demographics: white female"
2020,52116,48103.1885070662,4993.681916425,5626.53464061666,0.103811867535114,0.116968020796776,"demographics: white female"
2021,51752,49519.282052983,4891.22763980832,5572.43093315834,0.0987742021679878,0.112530529499054,"demographics: white female"
2022,49714,51050.8788155835,4845.287792375,5579.10133809169,0.0949109569191933,0.109285116195679,"demographics: white female"
1973,2432,4154.3309,1555.49739,NA,0.374427884817123,NA,"demographics: black male"
1974,2353,4219.77323999999,1523.12096,NA,0.360948532819748,NA,"demographics: black male"
1975,2123,3906.78883,1440.68078,NA,0.368763417005539,NA,"demographics: black male"
1976,2241,4100.07465999999,1524.00247,NA,0.371701151132584,NA,"demographics: black male"
1977,2483,4155.94648999999,1539.99436,1646.86723,0.370552033185959,0.396267682313919,"demographics: black male"
1978,2524,4433.10640000001,1572.69082,1714.82833,0.354760438203812,0.386823177337646,"demographics: black male"
1979,2565,4633.18079,1745.10215,1908.67534,0.376653164625168,0.411957889795303,"demographics: black male"
1980,2894,4443.73134000001,1581.42284,1707.36871,0.355877250432968,0.384219616651535,"demographics: black male"
1981,635,4442.49044,1493.8112,1565.31336,0.336255341768265,0.352350413799286,"demographics: black male"
1983,7205,4478.8398,1421.4503425,1616.5232325,0.31737020611763,0.360924541950226,"demographics: black male"
1984,7476,4818.78282,1454.60510083333,1611.5670925,0.301861524581909,0.334434479475021,"demographics: black male"
1985,7775,4967.07755916666,1387.0468525,1530.04458916667,0.279248088598251,0.30803719162941,"demographics: black male"
1986,7819,5123.61211333333,1395.41953916666,1549.38113,0.27235072851181,0.302400171756744,"demographics: black male"
1987,7989,5328.79445333334,1380.6575925,1530.73781,0.259093791246414,0.287257820367813,"demographics: black male"
1988,7488,5501.78871249999,1437.75107083333,1600.82673333333,0.261324286460876,0.290964782238007,"demographics: black male"
1989,7563,5596.78604333332,1387.07891333333,1566.24693833334,0.247834905982018,0.27984756231308,"demographics: black male"
1990,7774,5619.28032833334,1365.53421166666,1540.75876666667,0.243008732795715,0.274191468954086,"demographics: black male"
1991,7429,5581.75880250001,1372.36568833333,1542.276705,0.245866179466248,0.276306569576263,"demographics: black male"
1992,7158,5568.1469425,1322.38872666667,1464.39169083333,0.237491711974144,0.262994438409805,"demographics: black male"
1993,7339,5670.97226666666,1311.49405,1459.93812083333,0.231264412403107,0.257440537214279,"demographics: black male"
1994,7108,5833.89542559165,1354.71556416666,1510.08880209166,0.232214584946632,0.258847415447235,"demographics: black male"
1995,7272,6004.94594038335,1352.5395837,1460.46731716666,0.225237593054771,0.243210732936859,"demographics: black male"
1996,6266,6030.85870078335,1303.13421065833,1427.97115600833,0.216077715158463,0.236777424812317,"demographics: black male"
1997,6437,6200.87673194168,1251.29402931666,1378.35960965,0.20179308950901,0.222284629940987,"demographics: black male"
1998,6607,6451.8282052667,1337.49646761667,1457.72998954167,0.207305029034615,0.225940614938736,"demographics: black male"
1999,6769,6585.20612144168,1347.62159571667,1463.85187271667,0.204643800854683,0.222294002771378,"demographics: black male"
2000,7069,6701.37959188333,1281.55977414167,1387.75256511666,0.191238194704056,0.207084611058235,"demographics: black male"
2001,7368,6649.42388979166,1269.96816455,1366.787146325,0.190989196300507,0.205549702048302,"demographics: black male"
2002,7501,6645.86934849165,1224.30627315,1324.64862334167,0.184220641851425,0.199319094419479,"demographics: black male"
2003,6994,6301.91765069167,1152.915712475,1249.05867226667,0.182946801185608,0.198202952742577,"demographics: black male"
2004,6886,6408.52762065837,1085.33074413333,1185.00221960833,0.169357270002365,0.184910207986832,"demographics: black male"
2005,6921,6602.57534080001,1062.26189316667,1166.423186625,0.160885989665985,0.176661849021912,"demographics: black male"
2006,6931,6787.90386165001,1056.07301015833,1157.75780621667,0.15558160841465,0.170561909675598,"demographics: black male"
2007,7128,6945.34266316664,1097.44703281667,1204.76231793333,0.158011928200722,0.173463344573975,"demographics: black male"
2008,7027,6808.70481964999,1080.57119301667,1159.18322773333,0.158704370260239,0.170250177383423,"demographics: black male"
2009,6602,6256.71835364166,963.8479931,1046.2755557,0.154050081968307,0.167224332690239,"demographics: black male"
2010,6819,6346.77859763332,938.192531475001,1030.54417830833,0.147821843624115,0.162372797727585,"demographics: black male"
2011,6752,6440.83832526664,939.809224766666,1020.67919011667,0.145914122462273,0.158469930291176,"demographics: black male"
2012,6798,6754.45718332501,996.853452066667,1076.15123238333,0.147584542632103,0.15932460129261,"demographics: black male"
2013,6799,6965.30303880836,1030.566500425,1128.00337399167,0.147957161068916,0.161946058273315,"demographics: black male"
2014,7118,7243.89795156667,1046.0295083,1146.73609193333,0.144401475787163,0.158303737640381,"demographics: black male"
2015,7521,7558.967147375,1097.089987425,1174.150673625,0.145137548446655,0.155332162976265,"demographics: black male"
2016,7600,7853.81784750834,1104.345499,1229.37264574167,0.140612572431564,0.156531855463982,"demographics: black male"
2017,7442,8042.14213875833,1102.04060125,1205.37690465834,0.137033209204674,0.149882569909096,"demographics: black male"
2018,7185,8331.83697715837,1110.08953435833,1220.432022125,0.133234664797783,0.146478146314621,"demographics: black male"
2019,6848,8441.10764622501,999.296608358334,1129.582391675,0.118384532630444,0.133819207549095,"demographics: black male"
2020,5818,7712.297531175,992.055733091667,1124.630086675,0.128632962703705,0.145822957158089,"demographics: black male"
2021,6121,8038.14726453336,999.796858083335,1121.00812514167,0.124381504952908,0.139461010694504,"demographics: black male"
2022,5986,8727.48214161667,1135.21842885,1243.10694105,0.130073994398117,0.142435923218727,"demographics: black male"
1973,2119,3380.31125999999,637.54624,NA,0.188605785369873,NA,"demographics: black female"
1974,2123,3530.82726000001,638.74806,NA,0.180906057357788,NA,"demographics: black female"
1975,2058,3410.14637,641.52543,NA,0.188122555613518,NA,"demographics: black female"
1976,2119,3582.45158999999,736.55911,NA,0.20560197532177,NA,"demographics: black female"
1977,2446,3784.05201,901.82712,1048.67433,0.238323137164116,0.277130007743835,"demographics: black female"
1978,2511,4039.08707000001,936.75974,1080.28566,0.231923624873161,0.267457872629166,"demographics: black female"
1979,2571,4144.41172999999,1096.19468,1290.45949,0.264499455690384,0.311373382806778,"demographics: black female"
1980,3069,4287.21611,1083.4209,1241.62265,0.252709656953812,0.289610475301743,"demographics: black female"
1981,693,4261.67484,904.09076,1050.3526,0.21214447915554,0.246464744210243,"demographics: black female"
1983,8076,4497.00943666666,1020.17316166666,1235.23168,0.226855903863907,0.274678468704224,"demographics: black female"
1984,8470,4879.91553166664,1059.105305,1253.45276916667,0.217033535242081,0.256859511137009,"demographics: black female"
1985,8954,5105.85856083336,1057.95019666667,1245.12916916667,0.207203194499016,0.243862837553024,"demographics: black female"
1986,9110,5256.84515999998,1040.49865166667,1223.1574625,0.197932153940201,0.2326789945364,"demographics: black female"
1987,9416,5509.15956750002,1064.5580875,1238.206415,0.193234205245972,0.224754139780998,"demographics: black female"
1988,8974,5673.93050166667,1121.0317875,1296.67509833333,0.197575882077217,0.228532075881958,"demographics: black female"
1989,9050,5873.04038833333,1162.05394916667,1345.46745416666,0.197862416505814,0.22909215092659,"demographics: black female"
1990,9627,6003.15643916666,1075.82437416667,1267.17364,0.179209783673286,0.211084559559822,"demographics: black female"
1991,9244,5944.87801416669,1083.903765,1253.27242916667,0.182325646281242,0.210815504193306,"demographics: black female"
1992,9176,6056.99888583334,1136.98659833333,1329.1341775,0.187714517116547,0.219437748193741,"demographics: black female"
1993,9040,6164.13862916666,1151.32595166667,1345.38410166667,0.18677806854248,0.218259871006012,"demographics: black female"
1994,9035,6394.81842070001,1156.52215345,1331.4630007,0.180853009223938,0.208209663629532,"demographics: black female"
1995,9042,6638.69316273332,1166.58237735834,1358.10847489167,0.175724700093269,0.204574674367905,"demographics: black female"
1996,8260,6878.14183610834,1137.85205555833,1305.413571175,0.165430158376694,0.189791604876518,"demographics: black female"
1997,8498,7144.98048017498,1142.781998325,1309.17909656667,0.15994194149971,0.183230608701706,"demographics: black female"
1998,8633,7442.58447955832,1122.8836127,1281.614331025,0.150872811675072,0.172200173139572,"demographics: black female"
1999,8804,7760.49940821664,1115.70540760833,1292.705302925,0.143767222762108,0.166575014591217,"demographics: black female"
2000,8873,7842.52970561663,1207.80815751667,1356.169767075,0.154007464647293,0.172925040125847,"demographics: black female"
2001,9467,7868.16814339168,1202.56656716667,1345.96003488333,0.152839466929436,0.171063959598541,"demographics: black female"
2002,9755,7702.56839796665,1216.64730814167,1356.29230964166,0.157953456044197,0.176083117723465,"demographics: black female"
2003,9353,7626.20999919167,1144.85832721667,1291.04530685833,0.15012152493,0.1692905575037,"demographics: black female"
2004,9062,7680.97617072499,1044.58993149167,1170.26672151667,0.135997027158737,0.152359113097191,"demographics: black female"
2005,8984,7856.60117572498,1115.441281075,1224.6084329,0.141975045204163,0.155870005488396,"demographics: black female"
2006,9336,8089.77305497501,1107.379462525,1232.78681914167,0.136886343359947,0.15238830447197,"demographics: black female"
2007,9465,8232.03742034162,1067.119233825,1198.12644793334,0.129630029201508,0.145544335246086,"demographics: black female"
2008,9283,8221.17037442501,1097.09348030833,1210.907174725,0.133447363972664,0.147291332483292,"demographics: black female"
2009,8890,7870.279862475,1002.28663753333,1125.81038238333,0.127350822091103,0.143045783042908,"demographics: black female"
2010,9023,7848.43762204166,957.821097558332,1084.6976307,0.122039712965488,0.138205543160439,"demographics: black female"
2011,8756,7808.80049896667,986.462009866668,1118.67192886667,0.126326963305473,0.143257841467857,"demographics: black female"
2012,8774,8223.01150893334,1007.33477555833,1139.92900653333,0.12250193208456,0.138626709580421,"demographics: black female"
2013,8821,8310.52402973337,1049.22049113333,1165.52563241667,0.126252025365829,0.140246942639351,"demographics: black female"
2014,9081,8586.11349153337,1051.20188648333,1155.73681575,0.122430466115475,0.134605348110199,"demographics: black female"
2015,9511,8994.73213524167,1149.24379075,1253.20895691667,0.12776854634285,0.139326989650726,"demographics: black female"
2016,9522,9163.53123018332,1106.02813999167,1246.05335714167,0.120698899030685,0.135979607701302,"demographics: black female"
2017,9415,9456.81681829994,1107.4711754,1253.06205908333,0.11710824072361,0.13250358402729,"demographics: black female"
2018,8952,9664.04152993332,1148.311711775,1266.573116375,0.118823133409023,0.131060391664505,"demographics: black female"
2019,8718,9790.73902346669,1041.02218194167,1178.09994519167,0.1063272356987,0.120327986776829,"demographics: black female"
2020,7363,9021.4253241167,1064.27059395,1196.069197225,0.117971450090408,0.132580950856209,"demographics: black female"
2021,7568,9301.4763299,989.938180850001,1107.898141125,0.106428071856499,0.11910992115736,"demographics: black female"
2022,7261,9773.58405183334,999.512767058333,1126.184107175,0.102266758680344,0.115227341651917,"demographics: black female"
1973,1264,1990.65371,716.49652,NA,0.359930276870728,NA,"demographics: hispanic male"
1974,1358,2179.28331999999,688.07448,NA,0.315734297037125,NA,"demographics: hispanic male"
1975,1241,2047.82924,594.1399,NA,0.290131568908691,NA,"demographics: hispanic male"
1976,1228,2059.28021,604.09672,NA,0.293353348970413,NA,"demographics: hispanic male"
1977,1540,2305.81355,726.75972,777.00024,0.315185815095901,0.336974442005157,"demographics: hispanic male"
1978,1580,2523.90425999999,824.108529999999,865.541719999999,0.326521307229996,0.342937618494034,"demographics: hispanic male"
1979,1697,2716.04663,823.08947,899.19907,0.303046882152557,0.331069082021713,"demographics: hispanic male"
1980,1997,2821.08824999999,891.0021,968.54636,0.315836310386658,0.343323677778244,"demographics: hispanic male"
1981,464,3013.41376,703.40068,754.72924,0.233423203229904,0.250456571578979,"demographics: hispanic male"
1983,5119,2909.15675083333,701.990805,786.567411666667,0.241303876042366,0.270376414060593,"demographics: hispanic male"
1984,5340,3070.23428500001,725.237675833333,804.499039999999,0.236215740442276,0.26203179359436,"demographics: hispanic male"
1985,5507,3783.66939749999,846.034688333332,934.001759999999,0.223601639270782,0.246850788593292,"demographics: hispanic male"
1986,5355,4032.87086083334,824.054310833334,900.171046666667,0.204334422945976,0.223208501935005,"demographics: hispanic male"
1987,5552,4319.97658833334,858.730972500001,937.185130000001,0.198781400918961,0.216942176222801,"demographics: hispanic male"
1988,5125,4549.16471166666,837.395148333333,913.5626275,0.184076681733131,0.200819864869118,"demographics: hispanic male"
1989,5634,4709.52700749998,793.496924166667,869.514880833333,0.16848760843277,0.184628918766975,"demographics: hispanic male"
1990,7146,5548.13855999999,877.069324166667,971.802963333333,0.158083528280258,0.175158381462097,"demographics: hispanic male"
1991,7124,5521.27117666664,912.301033333334,1004.33534166667,0.165233880281448,0.181902915239334,"demographics: hispanic male"
1992,6933,5621.96967000001,925.503033333335,1027.554155,0.164622560143471,0.182774752378464,"demographics: hispanic male"
1993,6781,5760.88423333335,916.085590000001,987.709708333335,0.159018218517303,0.171451061964035,"demographics: hispanic male"
1994,6850,6001.38296261664,932.5495862,1020.601797125,0.155389115214348,0.170061096549034,"demographics: hispanic male"
1995,7104,6222.56374525002,870.868589791667,969.231494191667,0.139953345060349,0.155760794878006,"demographics: hispanic male"
1996,6970,6454.80822451667,881.2574379,970.725989291667,0.13652728497982,0.150388047099113,"demographics: hispanic male"
1997,7511,7153.11943781669,903.713191291666,1023.38371001667,0.126338332891464,0.143068164587021,"demographics: hispanic male"
1998,7790,7359.61055464167,936.930116525,1017.1787668,0.127307027578354,0.138210952281952,"demographics: hispanic male"
1999,8464,7457.10397946667,966.206783925,1051.96041803333,0.129568636417389,0.14106822013855,"demographics: hispanic male"
2000,9399,7884.27423431663,971.589472766668,1063.46435900833,0.123231314122677,0.134884238243103,"demographics: hispanic male"
2001,9641,7951.53594334169,941.396963275,1028.85917151667,0.118391841650009,0.129391252994537,"demographics: hispanic male"
2002,10126,7957.16489279164,907.266289858333,990.71381535,0.11401879042387,0.124505877494812,"demographics: hispanic male"
2003,10593,9567.20264624171,1050.20187525,1160.13417455833,0.109771050512791,0.121261589229107,"demographics: hispanic male"
2004,10690,9856.5671160917,1015.60700681667,1130.08633155,0.103038616478443,0.114653132855892,"demographics: hispanic male"
2005,11199,10324.18043955,1092.55437574167,1185.056805325,0.105824805796146,0.114784590899944,"demographics: hispanic male"
2006,11996,10841.6929021,1063.96369693333,1144.13553106667,0.098136305809021,0.105531074106693,"demographics: hispanic male"
2007,11761,11163.1455429583,1108.44285605,1208.13579790833,0.0992948487401009,0.108225390315056,"demographics: hispanic male"
2008,11420,10997.8024837416,1204.447521325,1316.61979575,0.109517104923725,0.119716621935368,"demographics: hispanic male"
2009,10799,10518.4050921666,1108.43220239167,1199.07544509167,0.10538025200367,0.113997839391232,"demographics: hispanic male"
2010,10908,10646.3265683584,1090.42177715833,1196.016553525,0.102422349154949,0.112340770661831,"demographics: hispanic male"
2011,10880,10974.4318772333,1077.5851725,1185.75292296667,0.0981905236840248,0.108046859502792,"demographics: hispanic male"
2012,11143,11419.3068395584,1148.2959564,1266.06427811667,0.100557416677475,0.110870502889156,"demographics: hispanic male"
2013,11509,11906.4169761167,1117.96789525,1214.95327615,0.093896247446537,0.102041885256767,"demographics: hispanic male"
2014,11279,11747.7097638583,1083.85182744167,1204.8093992,0.0922606885433197,0.102556958794594,"demographics: hispanic male"
2015,11266,12116.64995595,1134.21432279167,1261.78648183333,0.0936079099774361,0.104136578738689,"demographics: hispanic male"
2016,11734,12559.9315934,1147.02014560833,1278.34837389167,0.0913237556815147,0.101779885590076,"demographics: hispanic male"
2017,11414,12743.994260375,1205.77604198334,1339.15618716667,0.0946152359247208,0.105081357061863,"demographics: hispanic male"
2018,11266,13090.1326869667,1228.37159231667,1360.34365219167,0.0938395038247108,0.103921301662922,"demographics: hispanic male"
2019,11245,13434.5795632,1255.47513026667,1426.147313225,0.093451015651226,0.106154963374138,"demographics: hispanic male"
2020,9334,12617.6772981167,1267.45934334167,1406.75458418333,0.100451081991196,0.111490771174431,"demographics: hispanic male"
2021,10074,13294.3010634333,1213.89820396667,1385.38042696667,0.091309666633606,0.104208596050739,"demographics: hispanic male"
2022,10197,14089.8601596584,1264.62367849167,1422.81364968333,0.0897541716694832,0.100981391966343,"demographics: hispanic male"
1973,726,1125.14875,255.64923,NA,0.227213710546494,NA,"demographics: hispanic female"
1974,800,1254.51035,258.12796,NA,0.205759927630424,NA,"demographics: hispanic female"
1975,783,1261.87518,228.8593,NA,0.181364446878433,NA,"demographics: hispanic female"
1976,804,1307.87011,210.97484,NA,0.161311775445938,NA,"demographics: hispanic female"
1977,955,1383.08082,242.14649,277.38377,0.175077617168427,0.200554996728897,"demographics: hispanic female"
1978,1015,1561.18545,242.24614,282.73484,0.155168071389198,0.18110266327858,"demographics: hispanic female"
1979,1071,1656.06559,322.98362,371.98818,0.195030689239502,0.224621653556824,"demographics: hispanic female"
1980,1346,1863.37134,337.25864,392.80729,0.180993795394897,0.210804626345634,"demographics: hispanic female"
1981,299,1959.44864,273.44496,328.7826,0.139551997184753,0.167793422937393,"demographics: hispanic female"
1983,3659,2014.70950416666,331.951959166666,404.3544125,0.164764180779457,0.200701102614403,"demographics: hispanic female"
1984,3959,2212.826935,342.492315,405.810293333333,0.15477591753006,0.183389976620674,"demographics: hispanic female"
1985,3911,2473.85008416666,334.51604,404.709429166666,0.13522082567215,0.163594976067543,"demographics: hispanic female"
1986,3912,2640.59772333333,366.265558333333,434.678953333334,0.138705551624298,0.164613842964172,"demographics: hispanic female"
1987,4110,2845.55373333333,372.263181666667,429.565333333334,0.130822762846947,0.150960192084312,"demographics: hispanic female"
1988,3893,3098.33455083333,386.969364166667,443.486594999999,0.124895922839642,0.143137097358704,"demographics: hispanic female"
1989,4127,3184.4684675,402.6937275,460.446963333333,0.126455560326576,0.144591465592384,"demographics: hispanic female"
1990,5203,3617.5470975,446.748438333333,509.169699166666,0.123494848608971,0.140749990940094,"demographics: hispanic female"
1991,5261,3645.6035525,488.54347,585.618616666667,0.134008944034576,0.160636946558952,"demographics: hispanic female"
1992,5137,3713.38463666666,441.67198,529.2917525,0.11894053965807,0.142536208033562,"demographics: hispanic female"
1993,5205,3839.59200416667,504.1766475,582.577275000001,0.13130995631218,0.151728957891464,"demographics: hispanic female"
1994,5235,4016.02134992498,487.213092533334,570.308000516666,0.121317356824875,0.14200821518898,"demographics: hispanic female"
1995,5406,4178.46249029167,485.98635425,565.465592366668,0.116307459771633,0.135328620672226,"demographics: hispanic female"
1996,5179,4344.8345722,513.0860121,601.882545333334,0.118091031908989,0.138528302311897,"demographics: hispanic female"
1997,5676,4728.00595815832,503.379734583334,578.601956708333,0.106467664241791,0.122377589344978,"demographics: hispanic female"
1998,5907,5014.59183038332,533.579625641666,617.083808966667,0.106405392289162,0.123057633638382,"demographics: hispanic female"
1999,6261,5353.32508640833,558.999362991667,632.27049325,0.104420959949493,0.118107996881008,"demographics: hispanic female"
2000,6925,5725.03290969166,582.336583475,676.500929241667,0.101717598736286,0.118165418505669,"demographics: hispanic female"
2001,7166,5844.52977384164,618.153500050001,699.170726600002,0.105766162276268,0.119628228247166,"demographics: hispanic female"
2002,7578,6002.83773990001,606.059832975,678.004593533332,0.100962221622467,0.112947344779968,"demographics: hispanic female"
2003,7981,6500.88555161669,661.792340533334,752.540014958333,0.101800337433815,0.115759618580341,"demographics: hispanic female"
